"acquisition-date","administration_name","association-period","association-person","association-person-type","association-subject","association-subject-association","creator","creator-role","csvId","description","description-original","dimensions_concatenated","documentation-free-text","free-field-content","inscription-content","inscription-method","inscription-position","legal_status","material","material-part","object_category","object_name","object_number","postgresId","priref","production-date-end","production-date-start","production-period","production-place","related-object-association","related-object-reference","reproduction-reference","title","identifier/dataset","identifier/num_id","identifier/unique-doc-id","text/all-description-text"
"1976-01-01T00:00:00.000Z","Science and Technology : Technology","","Jackson, Robert","person","","","","","134","Cart plate, for Robert Jackson, West Bank, metal, painted black with cream lettering","ORF: Other / Previous Numbers: W.W#.0773. Number of Items: 1. Department Section: Scottish Modern History. NMS Object Category: Scottish Country Life. Object Name: Cart plate. Description: Metal cart plate, with five holes for fixing. Black with cream lettering: 'ROBT. JACKSON / West Bank No.11.', and a cream border. PHYSICAL CHARACTERISTICS Materials: Metal. Dimensions: H. 90 mm; L. 255 mm; W. 1 mm. INSCRIPTIONS / MARKS Inscription Position 1: Front; Method: Paint; Content: Robt. Jackson / West Bank No.11. ASSOCIATIONS Name Associations: Robt. Jackson. NOTES and DOCUMENTATION Supplementary Information?: No. CONDITION Condition: Fair. Has Conservation Quarantine check been carried out? No. Completed By: Kate Mackay; Date: 10/09/09.","Overall: Height 90mm. Overall: Length 255mm. Overall: Depth 1mm","","","ROBT. JACKSON / West Bank No.11.","Painted","Front","Permanent collection","Metal","Whole","15. ROAD TRANSPORT | Transport","Cart plate","W.2009.18","135","11375","","","","","","","","","congruence-science-and-industry","137","congruence-science-and-industry_137","ORF: Other / Previous Numbers: W.W#.0773. Number of Items: 1. Department Section: Scottish Modern History. NMS Object Category: Scottish Country Life. Object Name: Cart plate. Description: Metal cart plate, with five holes for fixing. Black with cream lettering: 'ROBT. JACKSON / West Bank No.11.', and a cream border. PHYSICAL CHARACTERISTICS Materials: Metal. Dimensions: H. 90 mm; L. 255 mm; W. 1 mm. INSCRIPTIONS / MARKS Inscription Position 1: Front; Method: Paint; Content: Robt. Jackson / West Bank No.11. ASSOCIATIONS Name Associations: Robt. Jackson. NOTES and DOCUMENTATION Supplementary Information?: No. CONDITION Condition: Fair. Has Conservation Quarantine check been carried out? No. Completed By: Kate Mackay; Date: 10/09/09.. . . ROBT. JACKSON / West Bank No.11.. "
"1968-12-31T23:00:00.000Z","Science and Technology : Technology","","","","","","","","135","Cart plate, for T. Wilkinson, Cote Hill, metal, painted black with white lettering","ORF: Other / Previous Numbers: W.W#.1179. Number of Items: 1. Department Section: Scottish Modern History. NMS Object Category: Scottish Country Life. Object Name: Cart plate. Description: Metal cart plate. Black with white lettering: 'T.WILKINSON / Cote HILL.' PHYSICAL CHARACTERISTICS Materials: Metal. Dimensions: H. 130 mm; L. 250 mm; W. 1 mm. INSCRIPTIONS / MARKS Inscription Position 1: Front; Method: Paint; Content: 'T. Wilkinson / Cote Hill'. ASSOCIATIONS Name Associations: T. Wilkinson. Place Associations: Cote Hill. NOTES and DOCUMENTATION Supplementary Information?: No. CONDITION Condition: Poor: bent, rusty, holes broken. Has Conservation Quarantine check been carried out? No. Completed By: Kate Mackay; Date: 10/09/09.","Overall: Height 130mm. Overall: Length 250mm. Overall: Depth 1mm","","","T.WILKINSON / Cote HILL","Printed","Front","Permanent collection","Metal","Whole","15. ROAD TRANSPORT | Transport","Cart plate","W.2009.17","136","11779","","","","","","","","","congruence-science-and-industry","138","congruence-science-and-industry_138","ORF: Other / Previous Numbers: W.W#.1179. Number of Items: 1. Department Section: Scottish Modern History. NMS Object Category: Scottish Country Life. Object Name: Cart plate. Description: Metal cart plate. Black with white lettering: 'T.WILKINSON / Cote HILL.' PHYSICAL CHARACTERISTICS Materials: Metal. Dimensions: H. 130 mm; L. 250 mm; W. 1 mm. INSCRIPTIONS / MARKS Inscription Position 1: Front; Method: Paint; Content: 'T. Wilkinson / Cote Hill'. ASSOCIATIONS Name Associations: T. Wilkinson. Place Associations: Cote Hill. NOTES and DOCUMENTATION Supplementary Information?: No. CONDITION Condition: Poor: bent, rusty, holes broken. Has Conservation Quarantine check been carried out? No. Completed By: Kate Mackay; Date: 10/09/09.. . . T.WILKINSON / Cote HILL. "
"1970-12-31T23:00:00.000Z","Science and Technology : Technology","","J.D. Allan and Sons","institution","Dunkeld, Perthshire, Scotland, Northern Europe","","","","136","Cart plate, for J.D. Allan & Sons, Dunkeld, metal, back with raised lettering","Cast iron cart plate for J.D. Allan and Sons of Dunkeld.  ORF: Other / Previous Numbers: W.W#.1398. Number of Items: 1. Department Section: Scottish Modern History. NMS Object Category: Scottish Country Life. Object Name: Cart plate. Description: Metal cart plate, with hole for fixing. Black with raised lettering: 'J.D.ALLAN & SONS / DUNKELD / SCOTLAND.' PHYSICAL CHARACTERISTICS Materials: Metal. Dimensions: H. 130 mm; L. 350 mm; W. 8 mm. INSCRIPTIONS / MARKS Inscription Position 1: Front; Method: Casting?; Content: 'J.D.ALLAN & SONS / DUNKELD / SCOTLAND'. ASSOCIATIONS Name Associations: J.D. Allan & Sons. Place Associations: Dunkeld, Scotland. NOTES and DOCUMENTATION Supplementary Information?: No. CONDITION Condition: Broken in two pieces. Has Conservation Quarantine check been carried out? No. Completed By: Kate Mackay; Date: 10/09/09.","Overall: Height 130mm. Overall: Length 350mm. Overall: Width 8mm","","","J.D.ALLAN & SONS / DUNKELD / SCOTLAND","Cast","Front","Permanent collection","Metal","Whole","15. ROAD TRANSPORT | Transport","Cart plate","W.2009.16","137","11992","","","","","","","","","congruence-science-and-industry","139","congruence-science-and-industry_139","Cast iron cart plate for J.D. Allan and Sons of Dunkeld.  ORF: Other / Previous Numbers: W.W#.1398. Number of Items: 1. Department Section: Scottish Modern History. NMS Object Category: Scottish Country Life. Object Name: Cart plate. Description: Metal cart plate, with hole for fixing. Black with raised lettering: 'J.D.ALLAN & SONS / DUNKELD / SCOTLAND.' PHYSICAL CHARACTERISTICS Materials: Metal. Dimensions: H. 130 mm; L. 350 mm; W. 8 mm. INSCRIPTIONS / MARKS Inscription Position 1: Front; Method: Casting?; Content: 'J.D.ALLAN & SONS / DUNKELD / SCOTLAND'. ASSOCIATIONS Name Associations: J.D. Allan & Sons. Place Associations: Dunkeld, Scotland. NOTES and DOCUMENTATION Supplementary Information?: No. CONDITION Condition: Broken in two pieces. Has Conservation Quarantine check been carried out? No. Completed By: Kate Mackay; Date: 10/09/09.. . . J.D.ALLAN & SONS / DUNKELD / SCOTLAND. "
"","Science and Technology : Technology","","T. Ross","person","Nether Williamston, West Lothian, Scotland, Northern Europe","","","","137","Cart plate bearing the name ""T. Ross, Nether Williamston""","Cart plate bearing the name ""T. Ross, Nether Williamston"".","","","","","","","Permanent collection","","","15. ROAD TRANSPORT | Transport - carts, wagons, horse-drawn vehicles, heavy work trai","Cart plate","W.W#.1437","138","12031","","","","","","","","","congruence-science-and-industry","140","congruence-science-and-industry_140","Cart plate bearing the name ""T. Ross, Nether Williamston"".. . . . "
"","Science and Technology : Technology","","","","","","","","138","Box containing brass-working tools","Box containing brass-working tools.","","","","","","","Permanent collection","","","14. INDUSTRIES, Tools","Box / tool, brass-working","W.W#.1623","139","12216","","","","","","","","","congruence-science-and-industry","141","congruence-science-and-industry_141","Box containing brass-working tools.. . . . "
"","Science and Technology : Technology","","","","","","","","140","Peat barrow","Peat barrow.","","","","","","","Permanent collection","","","15. ROAD TRANSPORT | Transport - carts, wagons, horse-drawn vehicles, heavy work trai","Barrow, peat","W.W#.2697","141","13278","","","","","","","","","congruence-science-and-industry","143","congruence-science-and-industry_143","Peat barrow.. . . . "
"2011-05-12T23:00:00.000Z","Science and Technology : Technology","","","","","","","","141","Machine which squeezed staples together when joining threshing mill belts, used between 1938 and 1946","Machine for joining threshing mill belts up to 6 inches. Used 1938-46. It squeezed the staples together. Dimensions: Height 150mm x Length 423mm x Width 295mm.","Overall: Height 150mm. Overall: Length 423mm. Overall: Width 295mm","","","","","","Permanent collection","","","14. INDUSTRIES, Agriculture","Machine","W.2011.17","142","14104","1938","","Pre 1938","","","","","","congruence-science-and-industry","144","congruence-science-and-industry_144","Machine for joining threshing mill belts up to 6 inches. Used 1938-46. It squeezed the staples together. Dimensions: Height 150mm x Length 423mm x Width 295mm.. . . . "
"1993-01-01T00:00:00.000Z","Science and Technology : Technology","","United States Army","regiment/service","","","","","18223","AH-64 Apache flight suit patch, a woven colour shield with Apache insignia and ""AH-64 / APACHE"", 1993","AH-64 Apache flight suit patches, 1993. (1) Colour shield, fully woven, with flying tiger insignia and ""229th ATK-HEL-REGT / FLYING TIGERS"". (2) Colour shield, fully woven, with Apache insignia and ""AH-64-A / APACHE"". (3) Colour shield fully woven, with Apache helicopter and ""DELTA 1-14th AVN / INSTRUCTOR"". (4) Colour patch, fully-woven, with winged arrow. Separate tab for overhead, ""AIRBORNE"". (5) Colour shield, fully woven with Apache insignia and ""AH-64 / APACHE"". (6) Colour rectangle, fully woven, with Apache helicopter and ""AH-64 / APACHE"". (7) Colour patch, fully woven, with snake and ""25 mm BUSHMASTER"" AH-64 fixed armament.","","","","AH-64 / APACHE","","","Permanent collection","","","1. AERONAUTICS, Miscellaneous","Patch","EF.1993.144.5","18224","624209","1993","1993","1993","","","","","","congruence-science-and-industry","145","congruence-science-and-industry_145","AH-64 Apache flight suit patches, 1993. (1) Colour shield, fully woven, with flying tiger insignia and ""229th ATK-HEL-REGT / FLYING TIGERS"". (2) Colour shield, fully woven, with Apache insignia and ""AH-64-A / APACHE"". (3) Colour shield fully woven, with Apache helicopter and ""DELTA 1-14th AVN / INSTRUCTOR"". (4) Colour patch, fully-woven, with winged arrow. Separate tab for overhead, ""AIRBORNE"". (5) Colour shield, fully woven with Apache insignia and ""AH-64 / APACHE"". (6) Colour rectangle, fully woven, with Apache helicopter and ""AH-64 / APACHE"". (7) Colour patch, fully woven, with snake and ""25 mm BUSHMASTER"" AH-64 fixed armament.. . . AH-64 / APACHE. "
"1986-01-01T00:00:00.000Z","Science and Technology : Technology","","","","","","","","143","Model threshing mill","Model threshing mill.","","","","","","","Permanent collection","","","14. INDUSTRIES, Agriculture","Model / threshing mill","W.W#.3560","144","14132","","","","","","","","","congruence-science-and-industry","146","congruence-science-and-industry_146","Model threshing mill.. . . . "
"1986-01-01T00:00:00.000Z","Science and Technology : Technology","","","","","","","","144","Threshing machine painted blue","Threshing machine painted blue.","","","","","","","Permanent collection","","","14. INDUSTRIES, Agriculture","Threshing machine","W.W#.3562","145","14134","","","","","","","","","congruence-science-and-industry","147","congruence-science-and-industry_147","Threshing machine painted blue.. . . . "
"1986-01-01T00:00:00.000Z","Science and Technology : Technology","","","","","","","","145","Small pedal driven threshing machine","Small pedal driven threshing machine.","","","","","","","Permanent collection","","","14. INDUSTRIES, Agriculture","Threshing machine","W.W#.3567","146","14139","","","","","","","","","congruence-science-and-industry","148","congruence-science-and-industry_148","Small pedal driven threshing machine.. . . . "
"1986-01-01T00:00:00.000Z","Science and Technology : Technology","","","","","","","","146","Threshing machine","Threshing machine.","Overall: Length 2000mm. Overall: Width 900mm. Overall: Height 1450mm","","","","","","Permanent collection","","","14. INDUSTRIES, Agriculture","Threshing machine","W.W#.3568","147","14140","","","","","","","","","congruence-science-and-industry","149","congruence-science-and-industry_149","Threshing machine.. . . . "
"","Science and Technology : Technology","","","","","","","","147","Threshing machine","Threshing machine.","","","","","","","Permanent collection","","","14. INDUSTRIES, Agriculture","Threshing machine","W.W#.3569","148","14141","","","","","","","","","congruence-science-and-industry","150","congruence-science-and-industry_150","Threshing machine.. . . . "
"","Science and Technology : Technology","","","","Mumrills Farm, Mumrills, Falkirk, Stirlingshire, Scotland, Northern Europe","","","","148","Threshing machine","Threshing machine.","Overall: Length 2010mm. Overall: Width 900mm. Overall: Height 1500mm","","Note from location history, dated 1999, calls this fanners, not threshing machine 2010 mm L x 900 mm W x 1500 mm H","","","","Permanent collection","","","14. INDUSTRIES, Agriculture","Threshing machine","W.W#.3579","149","14151","","","","","","","","","congruence-science-and-industry","151","congruence-science-and-industry_151","Threshing machine.. . Note from location history, dated 1999, calls this fanners, not threshing machine 2010 mm L x 900 mm W x 1500 mm H. . "
"","Science and Technology : Technology","","","","","","","","149","Stationary engine","Stationary engine.","","","","","","","Permanent collection","","","14. INDUSTRIES, Agriculture | 12. HEAT ENGINES, Steam","Engine, stationary","W.W#.3594","150","14166","","","","","","","","","congruence-science-and-industry","152","congruence-science-and-industry_152","Stationary engine.. . . . "
"2012-01-01T00:00:00.000Z","Science and Technology : Technology","","","","","","Coburn","Manufacturer","150","Stationary engine made by Coburn, England","Stationary engine.","Overall: Height 670mm. Overall: Length 700mm. Overall: Width 570mm","","Collections Reunited (aim to split) - 2012-07-17: 4 parts on pallet: Johnston, Matthew (NMS).","","","","Permanent collection","","","14. INDUSTRIES, Agriculture | 12. HEAT ENGINES, Steam","Engine, stationary","W.2012.124","151","14167","","","","England, Northern Europe","","","","","congruence-science-and-industry","153","congruence-science-and-industry_153","Stationary engine.. . Collections Reunited (aim to split) - 2012-07-17: 4 parts on pallet: Johnston, Matthew (NMS).. . "
"1855-10-01T00:00:00.000Z","Science and Technology : Technology","","Dick, Maxwell, 1820 - 1870 (fl.)","person","","","","","151","Jointed submarine telegraph cable invented by Maxwell Dick","Jointed Submarine Telegraph Cable invented by the donor.","","","","","","","Permanent collection","","","7. TELECOMMUNICATIONS, Communication","Submarine telegraph cable","T.1855.3","152","172648","","","","","","","","","congruence-science-and-industry","154","congruence-science-and-industry_154","Jointed Submarine Telegraph Cable invented by the donor.. . . . "
"1855-10-01T00:00:00.000Z","Science and Technology : Technology","","","","","","","","152","Soldered contracted joint of 2 lead pipes used to convey hot water, one of a number of specimens of water pipes, etc, illustrating their destruction during common use","Specimens to illustrate the Manner in which Lead Water Pipes &c. are destroyed during their common use. 2. Soldered joining of two pipes employed to convey hot water, originally bulging at the centre but now contracted like hour glass in consequence of the separation of the pipes by expansion.","Whole: Height 30mm Accurate. Whole: Diameter 45mm Accurate. Whole: Weight 246g Accurate","","","","","","Permanent collection","","","6. NON-FERROUS METALS, Lead","Specimen / pipe, water","T.1855.5.2","153","172651","","","","","","","","","congruence-science-and-industry","155","congruence-science-and-industry_155","Specimens to illustrate the Manner in which Lead Water Pipes &c. are destroyed during their common use. 2. Soldered joining of two pipes employed to convey hot water, originally bulging at the centre but now contracted like hour glass in consequence of the separation of the pipes by expansion.. . . . "
"1855-12-04T00:00:00.000Z","Science and Technology : Technology","","","","","","","","153","Specimen of Torbanehill mineral, part of a collection of coal gas products","Coal Gas Products &c. A 1. Torbanehill Mineral.","","","","","","","Permanent collection","","","6. GAS, By-products","Specimen / product / coal gas","T.1855.11.A.1","154","172662","","","","","","","","","congruence-science-and-industry","156","congruence-science-and-industry_156","Coal Gas Products &c. A 1. Torbanehill Mineral.. . . . "
"2018-06-05T23:00:00.000Z","Science and Technology : Technology","","","","","","Scottish Aviation Ltd","Maker","36070","Drawing of wiring diagram STR9 (VHF), drawing number SA-A3-82-263, one of a collection of drawings relating to luxury civilian conversions of military Douglas Dakota aircraft, produced by Scottish Aviation Limited for engineering work and manufacturing purposes, dated 17 March 1947","","","","One of a collection of drawings, produced by Scottish Aviation Limited for engineering work and manufacturing purposes, and used on various projects carried out by Scottish Aviation Limited.

Most of the drawings relate to SAL work done in the late 1940s to convert ex-military Douglas C-47 Dakota aircraft for civilian use, primarily by British European Airways. There are also a large number of technical drawings of the Scottish Aviation Scamp electric car plus drawings for Grumman Mallard conversion, Beech 18 G-ASUG conversion, Lockheed Constellation & Super Constellation, Douglas Skyraider for the Swedish Air Force, and McEwan-King seat locks.","","","","Permanent collection","Paper | Plastic","Drawings | Coating","1. AERONAUTICS, documents","Engineering drawing","EF.2018.6.1505","36071","905924","1947","1947","1947","Prestwick International Airport, Ayrshire, Scotland, Northern Europe","","","","","congruence-science-and-industry","36070","congruence-science-and-industry_36070",". . One of a collection of drawings, produced by Scottish Aviation Limited for engineering work and manufacturing purposes, and used on various projects carried out by Scottish Aviation Limited.

Most of the drawings relate to SAL work done in the late 1940s to convert ex-military Douglas C-47 Dakota aircraft for civilian use, primarily by British European Airways. There are also a large number of technical drawings of the Scottish Aviation Scamp electric car plus drawings for Grumman Mallard conversion, Beech 18 G-ASUG conversion, Lockheed Constellation & Super Constellation, Douglas Skyraider for the Swedish Air Force, and McEwan-King seat locks.. . "
"1855-12-04T00:00:00.000Z","Science and Technology : Technology","","","","Dalkeith, Midlothian, Scotland, Northern Europe","","","","154","Specimen of Dalkeith cannel coal, part of a collection of coal gas products","Coal Gas Products &c. A 2. Dalkeith cannel coal.","","","","","","","Permanent collection","","","6. GAS, By-products","Specimen / product / coal gas","T.1855.11.A.2","155","172663","","","","","","","","","congruence-science-and-industry","157","congruence-science-and-industry_157","Coal Gas Products &c. A 2. Dalkeith cannel coal.. . . . "
"1855-12-04T00:00:00.000Z","Science and Technology : Technology","","","","","","","","155","Specimen of coal gas carbon, core of an entire retort, part of a collection of coal gas products","Coal Gas Products &c. B 1. Coal Gas carbon - Core of an entire retort.","","","","","","","Permanent collection","","","6. GAS, By-products","Specimen / product / coal gas","T.1855.11.B.1","156","172664","","","","","","","","","congruence-science-and-industry","158","congruence-science-and-industry_158","Coal Gas Products &c. B 1. Coal Gas carbon - Core of an entire retort.. . . . "
"1855-12-05T00:00:00.000Z","Science and Technology : Technology","","","","Great fire at Newcastle | Newcastle upon Tyne, Northumberland, England, Northern Europe","|","","","156","Mass of sulphur found in the River Tyne after the great fire at Newcastle on 6 October 1854, which had been projected from a warehouse beside the one where the explosion took place","Mass of Sulphur found in the River Tyne after the Great fire at Newcastle Oct. 6th 1854 which had been projected from a warehouse beside the one where the explosion took place.","","","","","","","Permanent collection","Sulphur","Whole","4. CHEMISTRY","Specimen / sulphur","T.1855.13","157","172670","","","","","","","","","congruence-science-and-industry","159","congruence-science-and-industry_159","Mass of Sulphur found in the River Tyne after the Great fire at Newcastle Oct. 6th 1854 which had been projected from a warehouse beside the one where the explosion took place.. . . . "
"1855-12-24T00:00:00.000Z","Science and Technology : Technology","","","","","","","","157","Specimen of belmont wax candles, in a glass vase","[ One of ] Twenty one Specimens in glass vases illustrative of Candle-Making. 11. Belmont Sperm material tinted with Gamboge, called ""Belmont Wax Candles"".","","","","","","","Permanent collection","","","14. INDUSTRIES","Specimen / manufacture / candle / vase, glass","T.1855.15.11","158","172684","","","","","","","","","congruence-science-and-industry","160","congruence-science-and-industry_160","[ One of ] Twenty one Specimens in glass vases illustrative of Candle-Making. 11. Belmont Sperm material tinted with Gamboge, called ""Belmont Wax Candles"".. . . . "
"1858-05-05T00:00:00.000Z","Science and Technology : Technology","","","","Freiberg, Saxony, Germany, Western Europe","","","","686","One of a group of specimens illustrating the dressing and smelting of ores, German method - smelting of lead ore and separation of silver - sample of poor pyritiferous meagre ore, added as slag former","[One of] Dressing & Smelting Lead, Silver & other Ores - German method. - Smelting of Lead Ore & Separation of Silver. - B.3. Poor pyritiferous ""meagre ore"", added as slag former. K. Grant note, 16 July 2013: loose lid.","Jar: Height 116mm. Jar: Diameter 56mm. Jar: Weight 517g","","","","","","Permanent collection","","","6. NON-FERROUS METALS, Lead","Specimen / smelting / lead ore / separation / silver / German me","T.1858.253.B.3","687","177935","","","","","","","PF1052810","","congruence-science-and-industry","708","congruence-science-and-industry_708","[One of] Dressing & Smelting Lead, Silver & other Ores - German method. - Smelting of Lead Ore & Separation of Silver. - B.3. Poor pyritiferous ""meagre ore"", added as slag former. K. Grant note, 16 July 2013: loose lid.. . . . "
"1855-12-24T00:00:00.000Z","Science and Technology : Technology","","","","","","","","158","Specimen of Albert and childs' night lights, in a glass vase","[ One of ] Twenty one Specimens in glass vases illustrative of Candle-Making. 12. Albert and Childs' Night Lights.","","","","","","","Permanent collection","","","14. INDUSTRIES","Specimen / manufacture / candle / vase, glass","T.1855.15.12","159","172685","","","","","","","","","congruence-science-and-industry","161","congruence-science-and-industry_161","[ One of ] Twenty one Specimens in glass vases illustrative of Candle-Making. 12. Albert and Childs' Night Lights.. . . . "
"1856-01-14T00:00:00.000Z","Science and Technology : Technology","","","","","","","","159","Model of an insulating gas condenser","Model of an Insulating Gas Condenser.","","","","","","","Permanent collection","","","6. GAS, Condensers","Gas condenser / model","T.1856.18","160","172701","","","","","","","","","congruence-science-and-industry","162","congruence-science-and-industry_162","Model of an Insulating Gas Condenser.. . . . "
"1856-01-21T00:00:00.000Z","Science and Technology : Technology","","","","","","","","160","One of a collection of illustrations of the manufacture of gunpowder and shot, specimen of powder - dust, separated from the granulated powder","Illustrations of the manufacture of Gunpowder and Shot, &c. A 20. Powder-dust, separated from the granulated powder.","","","","","","","Permanent collection","","","14. INDUSTRIES, Munitions","Specimen / gunpowder / shot / manufacture / powder dust","T.1856.24.A.20","161","172854","","","","","","","","","congruence-science-and-industry","163","congruence-science-and-industry_163","Illustrations of the manufacture of Gunpowder and Shot, &c. A 20. Powder-dust, separated from the granulated powder.. . . . "
"1856-02-02T00:00:00.000Z","Science and Technology : Technology","","R. Dalglish Falconer and Co. Ltd","institution","","","","","161","Illustrations of calico printing and dyeing, madder style, illustrating garancine dyeing and printing of cloth, two dies.","Illustrations of Calico Printing and Dyeing. Madder Style. A 8  7 Specimens illustrating Garancine dyeing and printing with the Dies and Mills used. [ This entry contains ] 2 Dies.  History and Applied Art Original Descriptions - [A] EUROPEAN COSTUME. TEXTILES. MANUFACTURE. 19TH CENTURY. Die, of soft steel, used in the roller engraving of madder style, calico printing. Die used to produce mill. SCOTTISH: mid 19th century.  Transferred to technology Dec. 1977. - [B] EUROPEAN COSTUME. TEXTILES. MANUFACTURE. 19TH CENTURY. Die, of soft steel, used in the roller engraving of madder style, calico printing. Die used to produce mill (28.A 9B). SCOTTISH: mid 19th century. Transferred to technology Dec. 1977.","","","R. Dalglish Falconer and Co. Ltd., of Glasgow, calico printers (donor).","","","","Permanent collection","","","14. INDUSTRIES, Textiles","Specimen / illustration / printing / dyeing / calico / sample /","T.1856.28.A.8","162","172920","","","","","","","","","congruence-science-and-industry","164","congruence-science-and-industry_164","Illustrations of Calico Printing and Dyeing. Madder Style. A 8  7 Specimens illustrating Garancine dyeing and printing with the Dies and Mills used. [ This entry contains ] 2 Dies.  History and Applied Art Original Descriptions - [A] EUROPEAN COSTUME. TEXTILES. MANUFACTURE. 19TH CENTURY. Die, of soft steel, used in the roller engraving of madder style, calico printing. Die used to produce mill. SCOTTISH: mid 19th century.  Transferred to technology Dec. 1977. - [B] EUROPEAN COSTUME. TEXTILES. MANUFACTURE. 19TH CENTURY. Die, of soft steel, used in the roller engraving of madder style, calico printing. Die used to produce mill (28.A 9B). SCOTTISH: mid 19th century. Transferred to technology Dec. 1977.. . R. Dalglish Falconer and Co. Ltd., of Glasgow, calico printers (donor).. . "
"1856-02-02T00:00:00.000Z","Science and Technology : Technology","","R. Dalglish Falconer and Co. Ltd","institution","","","","","162","Illustrations of calico printing and dyeing, madder style, illustrating garancine dyeing and printing of cloth, two mills.","Illustrations of Calico Printing and Dyeing. Madder Style. A 9  7 Specimens illustrating Garancine dyeing and printing with the Dies and Mills used. [ This entry contains ] 2 Mills.  History and Applied Art Original Descriptions - [A] EUROPEAN COSTUME. TEXTILES. MANUFACTURE. 19TH CENTURY. Mill, produced from die (28.A 8a) used in the roller engraving process of madder style calico printing. SCOTTISH: mid 19th century.  Transferred to technology dept Dec. 1977. - [B] EUROPEAN COSTUME. TEXTILES. MANUFACTURE. 19TH CENTURY. Mill - produced from die (28.A 8a) used in the roller engraving process of madder style calico printing. SCOTTISH: mid 19th century.  Transferred to technology dept Dec. 1977.","","","R. Dalglish Falconer and Co. Ltd., of Glasgow, calico printers (donor).","","","","Permanent collection","","","14. INDUSTRIES, Textiles","Specimen / illustration / printing / dyeing / calico / sample /","T.1856.28.A.9","163","172921","","","","","","","","","congruence-science-and-industry","165","congruence-science-and-industry_165","Illustrations of Calico Printing and Dyeing. Madder Style. A 9  7 Specimens illustrating Garancine dyeing and printing with the Dies and Mills used. [ This entry contains ] 2 Mills.  History and Applied Art Original Descriptions - [A] EUROPEAN COSTUME. TEXTILES. MANUFACTURE. 19TH CENTURY. Mill, produced from die (28.A 8a) used in the roller engraving process of madder style calico printing. SCOTTISH: mid 19th century.  Transferred to technology dept Dec. 1977. - [B] EUROPEAN COSTUME. TEXTILES. MANUFACTURE. 19TH CENTURY. Mill - produced from die (28.A 8a) used in the roller engraving process of madder style calico printing. SCOTTISH: mid 19th century.  Transferred to technology dept Dec. 1977.. . R. Dalglish Falconer and Co. Ltd., of Glasgow, calico printers (donor).. . "
"1856-02-02T00:00:00.000Z","Science and Technology : Technology","","","","","","","","163","Illustrations of calico printing and dyeing, madder style, illustrating garancine dyeing and printing of cloth, prints from dies","Illustrations of Calico Printing and Dyeing. Madder Style. A 9  7 Specimens illustrating Garancine dyeing and printing with the Dies and Mills used. [ This entry contains ] Prints from dies.","","","","","","","Permanent collection","","","14. INDUSTRIES, Textiles","Specimen / illustration / printing / dyeing / calico / sample /","T.1856.28.A.10","164","172922","","","","","","","","","congruence-science-and-industry","166","congruence-science-and-industry_166","Illustrations of Calico Printing and Dyeing. Madder Style. A 9  7 Specimens illustrating Garancine dyeing and printing with the Dies and Mills used. [ This entry contains ] Prints from dies.. . . . "
"1856-03-12T00:00:00.000Z","Science and Technology : Technology","","","","","","","","164","Paper used as castor-oil filter","Paper used as Castor-oil Filter.","","","","","","","Permanent collection","Paper","Whole","","Specimen / filter, castor-oil / paper","T.1856.32","165","173052","","","","","","","","","congruence-science-and-industry","167","congruence-science-and-industry_167","Paper used as Castor-oil Filter.. . . . "
"1856-03-12T00:00:00.000Z","Science and Technology : Technology","","","","Germany, Western Europe","","","","165","Illustrations in hardware manufacture, specimens to show the component parts of nickel or German silver","[One of] Illustrations in Hardware Manufacture. Card 1 A. Specimens to show the component parts of Nickel or German Silver.","","","","","","","Permanent collection","","","6. NON-FERROUS METALS, Silver | 14. INDUSTRIES, Tools","Specimen / hardware / manufacture / sample / nickel silver","T.1856.33.1 A","166","173053","","","","","","","","","congruence-science-and-industry","168","congruence-science-and-industry_168","[One of] Illustrations in Hardware Manufacture. Card 1 A. Specimens to show the component parts of Nickel or German Silver.. . . . "
